t,key,call,dir,strong,p,price,next_price,result
1786527899999,BNBUSDT:5m,NEUTRAL,0,0,0.5076,612.77,614.82,na
1786528799999,BNBUSDT:30m,NEUTRAL,0,0,0.5264,612.77,614.83,na
1786528799999,BNBUSDT:1h,BUY,1,0,0.5631,612.77,614.83,hit
1786527899999,XRPUSDT:5m,STRONG SELL,-1,1,0.3463,1.0228,1.0231,miss
1786528799999,XRPUSDT:30m,SELL,-1,0,0.4478,1.0228,1.0231,miss
1786528799999,XRPUSDT:1h,NEUTRAL,0,0,0.524,1.0228,1.0231,na
1786527899999,DOGEUSDT:5m,SELL,-1,0,0.4466,0.07188,0.07205,miss
1786528799999,DOGEUSDT:30m,SELL,-1,0,0.4171,0.07188,0.07205,miss
1786528799999,DOGEUSDT:1h,NEUTRAL,0,0,0.5024,0.07188,0.07204,na
1786527899999,ADAUSDT:5m,SELL,-1,0,0.391,0.1864,0.1857,hit
1786528799999,ADAUSDT:30m,STRONG SELL,-1,1,0.3594,0.1864,0.1856,hit
1786528799999,ADAUSDT:1h,NEUTRAL,0,0,0.4666,0.1864,0.1856,na
1786527899999,TRXUSDT:5m,SELL,-1,0,0.4398,0.3365,0.337,miss
1786528799999,TRXUSDT:30m,SELL,-1,0,0.4015,0.3365,0.337,miss
1786528799999,TRXUSDT:1h,NEUTRAL,0,0,0.5075,0.3364,0.337,na
1786527899999,AVAXUSDT:5m,STRONG SELL,-1,1,0.3765,6.247,6.318,miss
1786528799999,AVAXUSDT:30m,NEUTRAL,0,0,0.5091,6.247,6.316,na
1786528799999,AVAXUSDT:1h,SELL,-1,0,0.4089,6.247,6.316,miss
1786527899999,LINKUSDT:5m,NEUTRAL,0,0,0.4892,8.783,8.874,na
1786528799999,LINKUSDT:30m,NEUTRAL,0,0,0.492,8.783,8.874,na
1786528799999,LINKUSDT:1h,STRONG SELL,-1,1,0.3621,8.783,8.874,miss
1786536299999,BTCUSDT:5m,NEUTRAL,0,0,0.4868,64269.99,63459.25,na
1786537799999,BTCUSDT:30m,NEUTRAL,0,0,0.5374,64269.99,63472.4,na
1786539599999,BTCUSDT:1h,NEUTRAL,0,0,0.5106,64270.0,63472.4,na
1786536299999,ETHUSDT:5m,NEUTRAL,0,0,0.4865,1916.95,1894.24,na
1786537799999,ETHUSDT:30m,BUY,1,0,0.6023,1916.96,1894.23,miss
1786539599999,ETHUSDT:1h,NEUTRAL,0,0,0.4925,1916.96,1894.23,na
1786536599999,SOLUSDT:5m,STRONG SELL,-1,1,0.3597,77.06,75.71,hit
1786537799999,SOLUSDT:30m,NEUTRAL,0,0,0.5198,77.06,75.71,na
1786539599999,SOLUSDT:1h,BUY,1,0,0.5602,77.06,75.71,miss
1786536599999,BNBUSDT:5m,NEUTRAL,0,0,0.4805,614.82,610.29,na
1786537799999,BNBUSDT:30m,NEUTRAL,0,0,0.5339,614.83,610.23,na
1786539599999,BNBUSDT:1h,STRONG BUY,1,1,0.6518,614.83,610.23,miss
1786536599999,XRPUSDT:5m,SELL,-1,0,0.4267,1.0231,1.0118,hit
1786537799999,XRPUSDT:30m,SELL,-1,0,0.445,1.0231,1.0117,hit
1786539599999,XRPUSDT:1h,NEUTRAL,0,0,0.5168,1.0231,1.0117,na
1786536599999,DOGEUSDT:5m,NEUTRAL,0,0,0.483,0.07205,0.07087,na
1786537799999,DOGEUSDT:30m,NEUTRAL,0,0,0.5261,0.07205,0.07087,na
1786539599999,DOGEUSDT:1h,NEUTRAL,0,0,0.5325,0.07204,0.07087,na
1786536599999,ADAUSDT:5m,STRONG SELL,-1,1,0.3745,0.1857,0.1824,hit
1786537799999,ADAUSDT:30m,STRONG SELL,-1,1,0.3477,0.1856,0.1823,hit
1786539599999,ADAUSDT:1h,SELL,-1,0,0.4447,0.1856,0.1823,hit
1786536599999,TRXUSDT:5m,SELL,-1,0,0.4185,0.337,0.336,hit
1786537799999,TRXUSDT:30m,SELL,-1,0,0.4102,0.337,0.336,hit
1786539599999,TRXUSDT:1h,BUY,1,0,0.5593,0.337,0.336,miss
1786536599999,AVAXUSDT:5m,SELL,-1,0,0.4387,6.318,6.372,miss
1786537799999,AVAXUSDT:30m,NEUTRAL,0,0,0.5066,6.316,6.372,na
1786539599999,AVAXUSDT:1h,NEUTRAL,0,0,0.4547,6.316,6.371,na
1786536599999,LINKUSDT:5m,NEUTRAL,0,0,0.5066,8.874,8.767,na
1786537799999,LINKUSDT:30m,NEUTRAL,0,0,0.537,8.874,8.767,na
1786539599999,LINKUSDT:1h,STRONG SELL,-1,1,0.3681,8.874,8.767,hit
1786548899999,BTCUSDT:5m,SELL,-1,0,0.4199,63459.25,63450.01,hit
1786550399999,BTCUSDT:30m,NEUTRAL,0,0,0.5332,63472.4,63450.0,na
1786550399999,BTCUSDT:1h,BUY,1,0,0.5613,63472.4,63450.0,miss
1786548899999,ETHUSDT:5m,NEUTRAL,0,0,0.5353,1894.24,1888.21,na
1786550399999,ETHUSDT:30m,NEUTRAL,0,0,0.531,1894.23,1888.22,na
1786550399999,ETHUSDT:1h,NEUTRAL,0,0,0.4872,1894.23,1888.21,na
1786548899999,SOLUSDT:5m,SELL,-1,0,0.4119,75.71,75.99,miss
1786550399999,SOLUSDT:30m,NEUTRAL,0,0,0.5141,75.71,75.99,na
1786550399999,SOLUSDT:1h,NEUTRAL,0,0,0.5285,75.71,75.99,na
1786548899999,BNBUSDT:5m,NEUTRAL,0,0,0.4987,610.29,610.93,na
1786550399999,BNBUSDT:30m,NEUTRAL,0,0,0.5331,610.23,610.93,na
1786550399999,BNBUSDT:1h,BUY,1,0,0.5965,610.23,610.95,hit
1786548899999,XRPUSDT:5m,NEUTRAL,0,0,0.5189,1.0118,1.0103,na
1786550399999,XRPUSDT:30m,SELL,-1,0,0.4169,1.0117,1.0103,hit
1786550399999,XRPUSDT:1h,NEUTRAL,0,0,0.5323,1.0117,1.0103,na
1786548899999,DOGEUSDT:5m,NEUTRAL,0,0,0.4576,0.07087,0.07077,na
1786550399999,DOGEUSDT:30m,SELL,-1,0,0.421,0.07087,0.07076,hit
1786550399999,DOGEUSDT:1h,NEUTRAL,0,0,0.5103,0.07087,0.07076,na
1786548899999,ADAUSDT:5m,STRONG SELL,-1,1,0.3268,0.1824,0.1834,miss
1786550399999,ADAUSDT:30m,STRONG SELL,-1,1,0.3636,0.1823,0.1833,miss
1786550399999,ADAUSDT:1h,SELL,-1,0,0.4271,0.1823,0.1833,miss
1786548899999,TRXUSDT:5m,NEUTRAL,0,0,0.5129,0.336,0.3361,na
1786550399999,TRXUSDT:30m,SELL,-1,0,0.4194,0.336,0.3361,miss
1786550399999,TRXUSDT:1h,NEUTRAL,0,0,0.5028,0.336,0.336,na
1786548899999,AVAXUSDT:5m,NEUTRAL,0,0,0.4783,6.372,6.374,na
1786550399999,AVAXUSDT:30m,NEUTRAL,0,0,0.4821,6.372,6.374,na
1786550399999,AVAXUSDT:1h,NEUTRAL,0,0,0.4625,6.371,6.374,na
1786548899999,LINKUSDT:5m,NEUTRAL,0,0,0.5224,8.767,8.776,na
1786550399999,LINKUSDT:30m,NEUTRAL,0,0,0.5209,8.767,8.776,na
1786550399999,LINKUSDT:1h,BUY,1,0,0.5606,8.767,8.776,hit
1786559999999,BTCUSDT:5m,SELL,-1,0,0.4166,63450.01,63515.72,miss
1786561199999,BTCUSDT:30m,NEUTRAL,0,0,0.4809,63450.0,63515.73,na
1786561199999,BTCUSDT:1h,NEUTRAL,0,0,0.5323,63450.0,63515.73,na
1786559999999,ETHUSDT:5m,NEUTRAL,0,0,0.4775,1888.21,1881.92,na
1786561199999,ETHUSDT:30m,NEUTRAL,0,0,0.5264,1888.22,1881.92,na
1786561199999,ETHUSDT:1h,BUY,1,0,0.5515,1888.21,1881.92,miss
1786559999999,SOLUSDT:5m,SELL,-1,0,0.4437,75.99,75.59,hit
1786561199999,SOLUSDT:30m,NEUTRAL,0,0,0.5104,75.99,75.59,na
1786561199999,SOLUSDT:1h,NEUTRAL,0,0,0.5319,75.99,75.59,na
1786560299999,BNBUSDT:5m,NEUTRAL,0,0,0.5327,610.93,610.62,na
1786561199999,BNBUSDT:30m,NEUTRAL,0,0,0.5427,610.93,610.62,na
1786561199999,BNBUSDT:1h,BUY,1,0,0.5602,610.95,610.61,miss
1786560299999,XRPUSDT:5m,SELL,-1,0,0.4256,1.0103,1.0052,hit
1786561199999,XRPUSDT:30m,STRONG SELL,-1,1,0.3185,1.0103,1.0052,hit
1786561199999,XRPUSDT:1h,BUY,1,0,0.6064,1.0103,1.0052,miss
1786560299999,DOGEUSDT:5m,SELL,-1,0,0.4369,0.07077,0.07033,hit
1786561199999,DOGEUSDT:30m,NEUTRAL,0,0,0.4769,0.07076,0.07034,na
1786561199999,DOGEUSDT:1h,NEUTRAL,0,0,0.5111,0.07076,0.07034,na
1786559999999,ADAUSDT:5m,SELL,-1,0,0.382,0.1834,0.1812,hit
1786561199999,ADAUSDT:30m,SELL,-1,0,0.3926,0.1833,0.1807,hit
1786561199999,ADAUSDT:1h,NEUTRAL,0,0,0.4506,0.1833,0.1808,na
1786560299999,TRXUSDT:5m,STRONG SELL,-1,1,0.318,0.3361,0.3358,hit
1786561199999,TRXUSDT:30m,SELL,-1,0,0.4156,0.3361,0.3358,hit
1786561199999,TRXUSDT:1h,NEUTRAL,0,0,0.4742,0.336,0.3357,na
1786560299999,AVAXUSDT:5m,SELL,-1,0,0.4354,6.374,6.348,hit
1786561199999,AVAXUSDT:30m,NEUTRAL,0,0,0.4858,6.374,6.353,na
1786561199999,AVAXUSDT:1h,SELL,-1,0,0.4438,6.374,6.353,hit
1786560299999,LINKUSDT:5m,NEUTRAL,0,0,0.5248,8.776,8.667,na
1786561199999,LINKUSDT:30m,NEUTRAL,0,0,0.4716,8.776,8.668,na
1786561199999,LINKUSDT:1h,BUY,1,0,0.5569,8.776,8.67,miss
1786570199999,BTCUSDT:5m,NEUTRAL,0,0,0.5094,63515.72,63386.8,na
1786570199999,BTCUSDT:30m,NEUTRAL,0,0,0.4981,63515.73,63386.8,na
1786571999999,BTCUSDT:1h,NEUTRAL,0,0,0.5203,63515.73,63386.8,na
1786570199999,ETHUSDT:5m,SELL,-1,0,0.4172,1881.92,1876.26,hit
1786570199999,ETHUSDT:30m,NEUTRAL,0,0,0.5084,1881.92,1876.25,na
1786571999999,ETHUSDT:1h,SELL,-1,0,0.4233,1881.92,1876.25,hit
1786570199999,SOLUSDT:5m,NEUTRAL,0,0,0.4984,75.59,75.46,na
1786570199999,SOLUSDT:30m,NEUTRAL,0,0,0.4913,75.59,75.47,na
1786571999999,SOLUSDT:1h,NEUTRAL,0,0,0.4991,75.59,75.47,na
1786570199999,BNBUSDT:5m,NEUTRAL,0,0,0.4505,610.62,610.29,na
1786570199999,BNBUSDT:30m,NEUTRAL,0,0,0.52,610.62,610.26,na
1786571999999,BNBUSDT:1h,BUY,1,0,0.5631,610.61,610.25,miss
1786570199999,XRPUSDT:5m,NEUTRAL,0,0,0.4666,1.0052,1.0018,na
1786570199999,XRPUSDT:30m,NEUTRAL,0,0,0.4663,1.0052,1.0019,na
1786571999999,XRPUSDT:1h,NEUTRAL,0,0,0.5331,1.0052,1.0018,na
